,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
32,33,20,191004.99478714162,85.0,11049,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,181623.4258555133,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,11,2007,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.75,184034.89625585024,225230.44204018547,327041.04132231406,181492.2277448071,206643.42081447964,180921.19589041095,0,180921.19589041095,0,1234,1234,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1234,0,0,1234,0,0,2,0,3,1,0.75,7,180921.19589041095,0,0.75,194411.47318611987,2007.0,202068.86966824645,2,484,0.5,0.5,186433.973880597,0,30,0,0,0,0,0.66,0.5,181007.1793814433,0,1,2008,180921.19589041095,175202.21953255427,179900
33,34,20,191004.99478714162,70.0,10552,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,59,1959,218876.93356643355,179803.6792189679,194573.0,195818.0,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,146889.24812030076,1018,180921.19589041095,0,380,1398,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,1700,0,0,1700,0,1,1,1,4,1,0.75,6,180921.19589041095,1,0.75,194411.47318611987,1959.0,202068.86966824645,2,447,0.5,0.5,186433.973880597,0,38,0,0,0,0,0.66,0.5,181007.1793814433,0,4,2010,180921.19589041095,175202.21953255427,165500
34,35,120,191004.99478714162,60.0,7313,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,9,5,13,2005,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,6,246.0,1.0,184034.89625585024,225230.44204018547,327041.04132231406,181492.2277448071,163439.24823410696,235413.72009569377,1153,180921.19589041095,0,408,1561,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1561,0,0,1561,1,0,2,0,2,1,1.0,6,180921.19589041095,1,0.75,194411.47318611987,2005.0,240052.6903409091,2,556,0.5,0.5,186433.973880597,203,47,0,0,0,0,0.66,0.5,181007.1793814433,0,8,2007,180921.19589041095,175202.21953255427,277500
35,36,60,191004.99478714162,108.0,13418,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,8,5,14,2005,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,30,132.0,0.75,184034.89625585024,225230.44204018547,327041.04132231406,181492.2277448071,206643.42081447964,180921.19589041095,0,180921.19589041095,0,1117,1117,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1132,1320,0,2452,0,0,3,1,4,1,0.75,9,180921.19589041095,1,0.75,254751.73863636365,2004.0,240052.6903409091,3,691,0.5,0.5,186433.973880597,113,32,0,0,0,0,0.66,0.5,181007.1793814433,0,9,2006,180921.19589041095,175202.21953255427,309000
36,37,20,191004.99478714162,112.0,10859,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,181623.4258555133,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,5,24,1995,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,1097,1097,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1097,0,0,1097,0,0,1,1,3,1,0.5,6,180921.19589041095,0,0.75,194411.47318611987,1995.0,137570.4606413994,2,672,0.5,0.5,186433.973880597,392,64,0,0,0,0,0.66,0.5,181007.1793814433,0,6,2009,180921.19589041095,175202.21953255427,145000
37,38,20,191004.99478714162,74.0,8532,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,64,1990,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,6,650.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,146889.24812030076,1213,180921.19589041095,0,84,1297,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,1297,0,0,1297,0,1,1,0,3,1,0.5,5,180921.19589041095,1,0.5,194411.47318611987,1954.0,240052.6903409091,2,498,0.5,0.5,186433.973880597,0,0,0,0,0,0,0.66,0.5,181007.1793814433,0,10,2009,180921.19589041095,175202.21953255427,153000
38,39,20,191004.99478714162,68.0,7922,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,7,65,2007,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,168897.5684931507,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,235413.72009569377,731,180921.19589041095,0,326,1057,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,1057,0,0,1057,1,0,1,0,3,1,0.75,5,180921.19589041095,0,0.75,180921.19589041095,1953.0,137570.4606413994,1,246,0.5,0.5,186433.973880597,0,52,0,0,0,0,0.66,0.5,181007.1793814433,0,1,2010,180921.19589041095,146526.62376237623,109000
39,40,90,191004.99478714162,65.0,6040,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,133541.07692307694,175985.4779614325,4,5,63,1955,171483.95617879054,179803.6792189679,107385.55,180921.19589041095,0,0.0,0.5,184034.89625585024,225230.44204018547,138866.29591836734,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,0,0,182021.19537815126,142362.8761682243,105264.07368421053,97333.33333333333,1152,0,0,1152,0,0,2,0,2,2,0.25,6,180921.19589041095,0,0.75,194411.47318611987,2005.0,137570.4606413994,0,0,0.5,0.5,115039.12222222223,0,0,0,0,0,0,0.66,0.5,181007.1793814433,0,6,2008,180921.19589041095,104125.0,82000
40,41,20,191004.99478714162,84.0,8658,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,5,53,1965,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,101.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,146889.24812030076,643,180921.19589041095,0,445,1088,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1324,0,0,1324,0,0,2,0,3,1,0.5,6,180921.19589041095,1,0.5,194411.47318611987,1965.0,202068.86966824645,2,440,0.5,0.5,186433.973880597,0,138,0,0,0,0,0.66,0.75,181007.1793814433,0,12,2006,180921.19589041095,146526.62376237623,160000
41,42,20,191004.99478714162,115.0,16905,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,59,1959,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,168897.5684931507,149805.714511041,138866.29591836734,181492.2277448071,257689.80597014926,149493.6554054054,967,180921.19589041095,0,383,1350,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,1328,0,0,1328,0,1,1,1,2,1,0.5,5,180921.19589041095,2,0.75,194411.47318611987,1959.0,202068.86966824645,1,308,0.5,0.5,132330.0,0,104,0,0,0,0,0.66,0.5,181007.1793814433,0,7,2007,180921.19589041095,175202.21953255427,170000
42,43,85,191004.99478714162,0.0,9180,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,223854.6170212766,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,5,7,35,1983,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,202688.4789644013,181492.2277448071,206643.42081447964,161573.06818181818,747,164364.13043478262,93,0,840,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,884,0,0,884,1,0,1,0,2,1,0.75,5,180921.19589041095,0,0.75,194411.47318611987,1983.0,202068.86966824645,2,504,0.5,0.75,186433.973880597,240,0,0,0,0,0,0.66,0.5,181007.1793814433,0,12,2007,180921.19589041095,175202.21953255427,144000
43,44,20,191004.99478714162,0.0,9200,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,223854.6170212766,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,43,1980,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,202688.4789644013,181492.2277448071,206643.42081447964,151852.7027027027,280,151101.0,491,167,938,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,938,0,0,938,1,0,1,0,3,1,0.5,5,180921.19589041095,0,0.75,180921.19589041095,1977.0,137570.4606413994,1,308,0.5,0.5,186433.973880597,145,0,0,0,0,0,0.66,0.5,181007.1793814433,0,7,2008,180921.19589041095,175202.21953255427,130250
44,45,20,191004.99478714162,70.0,7945,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,6,59,1959,171483.95617879054,179803.6792189679,194573.0,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,161573.06818181818,179,151101.0,506,465,1150,182021.19537815126,214914.42914979756,186186.7098901099,122196.89361702128,1150,0,0,1150,1,0,1,0,3,1,0.5,6,180921.19589041095,0,0.75,194411.47318611987,1959.0,202068.86966824645,1,300,0.5,0.5,186433.973880597,0,0,0,0,0,0,0.66,0.5,181007.1793814433,0,5,2006,180921.19589041095,175202.21953255427,141000
45,46,120,191004.99478714162,61.0,7658,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,9,5,13,2005,218876.93356643355,179803.6792189679,180921.19589041095,180921.19589041095,6,412.0,1.0,184034.89625585024,225230.44204018547,327041.04132231406,181492.2277448071,163439.24823410696,235413.72009569377,456,180921.19589041095,0,1296,1752,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1752,0,0,1752,1,0,2,0,2,1,1.0,6,180921.19589041095,1,0.75,194411.47318611987,2005.0,202068.86966824645,2,576,0.5,0.5,186433.973880597,196,82,0,0,0,0,0.66,0.5,181007.1793814433,0,2,2010,180921.19589041095,175202.21953255427,319900
46,47,50,191004.99478714162,48.0,12822,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,223854.6170212766,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,7,5,15,2003,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.75,184034.89625585024,225230.44204018547,327041.04132231406,181492.2277448071,163439.24823410696,235413.72009569377,1351,180921.19589041095,0,83,1434,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1518,631,0,2149,1,0,1,1,1,1,0.75,6,180921.19589041095,1,1.0,194411.47318611987,2003.0,202068.86966824645,2,670,0.5,0.5,186433.973880597,168,43,0,0,198,0,0.66,0.5,181007.1793814433,0,8,2009,180921.19589041095,146526.62376237623,239686
47,48,20,214014.06153846154,84.0,11096,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,8,5,12,2006,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,206643.42081447964,235413.72009569377,24,180921.19589041095,0,1632,1656,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,1656,0,0,1656,0,0,2,0,3,1,0.75,7,180921.19589041095,0,0.75,194411.47318611987,2006.0,202068.86966824645,3,826,0.5,0.5,186433.973880597,0,146,0,0,0,0,0.66,0.5,181007.1793814433,0,7,2007,180921.19589041095,175202.21953255427,249700
48,49,190,126316.83027522935,33.0,4456,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,128432.25806451614,180921.19589041095,4,5,98,2008,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,132291.07534246575,138866.29591836734,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,736,736,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,736,716,0,1452,0,0,2,0,2,3,0.5,8,180921.19589041095,0,0.75,194411.47318611987,2005.0,137570.4606413994,0,0,0.5,0.5,115039.12222222223,0,0,102,0,0,0,0.66,0.5,181007.1793814433,0,6,2009,180921.19589041095,180921.19589041095,113000
49,50,20,191004.99478714162,66.0,7742,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,5,7,52,1966,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,149493.6554054054,763,180921.19589041095,0,192,955,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,955,0,0,955,1,0,1,0,3,1,0.5,6,180921.19589041095,0,0.75,194411.47318611987,1966.0,137570.4606413994,1,386,0.5,0.5,186433.973880597,0,0,0,0,0,0,0.66,0.5,181007.1793814433,0,1,2007,180921.19589041095,175202.21953255427,127000
50,51,60,191004.99478714162,0.0,13869,181130.53851444292,181294.5186751233,239833.36585365853,180183.74675819985,181623.4258555133,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,6,6,21,1997,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,206643.42081447964,235413.72009569377,182,180921.19589041095,0,612,794,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,794,676,0,1470,0,1,2,0,3,1,0.5,6,180921.19589041095,0,0.75,194411.47318611987,1997.0,240052.6903409091,2,388,0.5,0.5,186433.973880597,0,75,0,0,0,0,0.66,0.5,181007.1793814433,0,7,2007,180921.19589041095,175202.21953255427,177000
51,52,50,126316.83027522935,52.0,6240,181130.53851444292,181294.5186751233,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,124834.05172413793,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,6,6,84,1950,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,225230.44204018547,138866.29591836734,181492.2277448071,163439.24823410696,180921.19589041095,0,180921.19589041095,0,816,816,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,816,0,360,1176,0,0,1,0,3,1,0.5,6,180921.19589041095,1,0.75,180921.19589041095,1985.0,137570.4606413994,2,528,0.5,0.5,186433.973880597,112,0,0,0,0,0,0.66,0.5,181007.1793814433,400,9,2006,180921.19589041095,175202.21953255427,114500
52,53,90,126316.83027522935,110.0,8472,130190.5,181294.5186751233,239833.36585365853,143104.07936507938,181623.4258555133,196734.13846153847,180921.19589041095,180921.19589041095,181169.40553633217,133541.07692307694,175985.4779614325,5,5,55,1963,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.25,184034.89625585024,149805.714511041,202688.4789644013,181492.2277448071,257689.80597014926,151852.7027027027,104,180982.14285714287,712,0,816,182021.19537815126,142362.8761682243,105264.07368421053,186810.63745318353,816,0,0,816,1,0,1,0,2,1,0.5,5,180921.19589041095,0,0.75,109962.11111111111,1963.0,137570.4606413994,2,516,0.5,0.5,186433.973880597,106,0,0,0,0,0,0.66,0.5,181007.1793814433,0,5,2010,180921.19589041095,175202.21953255427,110000
53,54,20,191004.99478714162,68.0,50271,181130.53851444292,181294.5186751233,206101.6652892562,203661.11111111112,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,9,5,37,1987,171483.95617879054,180921.19589041095,180921.19589041095,180921.19589041095,0,0.0,0.75,184034.89625585024,149805.714511041,327041.04132231406,181492.2277448071,257689.80597014926,235413.72009569377,1810,180921.19589041095,0,32,1842,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,1842,0,0,1842,2,0,0,1,0,1,0.75,5,180921.19589041095,1,0.75,194411.47318611987,1981.0,240052.6903409091,3,894,0.5,0.5,186433.973880597,857,72,0,0,0,0,0.66,0.5,181007.1793814433,0,11,2006,180921.19589041095,175202.21953255427,385000
54,55,80,191004.99478714162,60.0,7134,181130.53851444292,181294.5186751233,164754.81837837838,143104.07936507938,176938.0475285171,196734.13846153847,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,180921.19589041095,5,5,63,1955,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,0,0.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,161573.06818181818,384,180921.19589041095,0,0,384,182021.19537815126,142362.8761682243,186186.7098901099,186810.63745318353,1360,0,0,1360,0,0,1,0,3,1,0.5,6,146385.48387096773,1,0.5,180921.19589041095,1962.0,137570.4606413994,2,572,0.5,0.5,186433.973880597,0,50,0,0,0,0,0.66,0.5,181007.1793814433,0,2,2007,180921.19589041095,175202.21953255427,130000
55,56,20,191004.99478714162,100.0,10175,181130.53851444292,181294.5186751233,206101.6652892562,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,5,54,1964,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,272.0,0.5,184034.89625585024,149805.714511041,138866.29591836734,181492.2277448071,163439.24823410696,149493.6554054054,490,180921.19589041095,0,935,1425,182021.19537815126,156858.87136929462,186186.7098901099,186810.63745318353,1425,0,0,1425,0,0,2,0,3,1,0.5,7,180921.19589041095,1,0.75,194411.47318611987,1964.0,202068.86966824645,2,576,0.5,0.5,186433.973880597,0,0,0,407,0,0,0.66,0.5,181007.1793814433,0,7,2008,180921.19589041095,175202.21953255427,180500
56,57,160,214014.06153846154,24.0,2645,181130.53851444292,168000.58536585365,164754.81837837838,180183.74675819985,176938.0475285171,179956.7995658466,180921.19589041095,184495.49206349207,181169.40553633217,135911.62790697673,180921.19589041095,8,5,19,2000,171483.95617879054,179803.6792189679,180921.19589041095,180921.19589041095,6,456.0,0.75,184034.89625585024,225230.44204018547,202688.4789644013,181492.2277448071,163439.24823410696,235413.72009569377,649,180921.19589041095,0,321,970,182021.19537815126,214914.42914979756,186186.7098901099,186810.63745318353,983,756,0,1739,1,0,2,1,3,1,0.75,7,180921.19589041095,0,0.75,194411.47318611987,1999.0,240052.6903409091,2,480,0.5,0.5,186433.973880597,115,0,0,0,0,0,0.66,0.5,181007.1793814433,0,8,2009,180921.19589041095,146526.62376237623,172500
